 311 CACU              203.    242.38       73.       -         -        0.40       -        0.00      0.00    269.56
 312 B. COQUEIROS      323.    242.36      269.       -         -        0.00       -        0.00      0.00    249.81
 314 PIMENTAL          895.    794.46        6.     11.78       -         -         -        0.00      0.00   2436.00
 315 FOZ R. CLARO      527.    122.70      405.       -         -        0.00       -        0.00      0.00    152.06

3 - GERACAO HIDROELETRICA:

 IND     NOME     SIST  VAZ.TURB    GHID      RESER     GHMAX      VT     PRODUT.MEDIA
                         (m3/s)     (MW)      (MW)      (MW)     (m3/s)  (MW/(m3/s))
-------------------------------------------------------------------------------------
   1 CAMARGOS      SE    195.98     25.61       -       46.00      4.13      0.13
   2 ITUTINGA      SE    236.67     47.45       -       52.00      4.33      0.20
   4 FUNIL-GRANDE  SE    401.03    129.66       -      147.50     73.72      0.32
   6 FURNAS        SE    796.92    644.01       -     1216.00    709.08      0.81
   7 M. DE MORAES  SE   1136.77    330.53       -      476.00      3.25      0.29
   8 ESTREITO      SE   1651.14    838.44       -      955.21     45.37      0.51
   9 JAGUARA       SE   1072.17    418.60       -      424.00      3.83      0.39
  10 IGARAPAVA     SE   1479.40    203.97       -      210.00      5.60      0.14
  11 VOLTA GRANDE  SE   1182.41    262.02       -      285.00      6.66      0.22
  12 P. COLOMBIA   SE   1386.20    212.03       -      240.00      8.19      0.15
  14 CACONDE       SE     83.26     55.70       -       80.40      0.00      0.67
  15 E. DA CUNHA   SE    138.09     93.60       -      108.80      4.11      0.68
  16 A.S.OLIVEIRA  SE    135.71     24.09       -       32.00     36.29      0.18
  17 MARIMBONDO    SE   2461.97   1111.04       -     1440.00      5.47      0.45
  18 A. VERMELHA   SE   2849.95   1251.78       -     1396.20      6.52      0.44
  20 BATALHA       SE    137.35     22.23       -       52.50      4.10      0.16
  21 SERRA FACAO   SE    309.59    171.48       -      212.58      3.64      0.55
  24 EMBORCACAO    SE    521.15    597.14       -     1192.00    488.05      1.15
  25 NOVA PONTE    SE    285.76    265.84       -      510.00    305.24      0.93
  26 MIRANDA       SE    605.25    356.63       -      408.00     90.75      0.59
  27 CAPIM BRANC1  SE    481.48    228.27       -      240.00      4.52      0.47
  28 CAPIM BRANC2  SE    356.72    103.16       -      140.00      2.12      0.29
  29 CORUMBA IV    SE    229.34    121.28       -      129.20      4.66      0.53
  30 CORUMBA I     SE    337.81    185.99       -      375.00    203.28      0.55
  31 ITUMBIARA     SE   2587.39   1762.39       -     1894.04    205.11      0.68
  32 CACH.DOURADA  SE   2533.29    648.20       -      658.00     27.18      0.26
  33 SAO SIMAO     SE   1548.37    961.87       -     1425.00    635.98      0.62
  34 I. SOLTEIRA   SE   8621.30   3253.39       -     3274.00    805.95      0.38
  37 BARRA BONITA  SE    536.44     79.23       -      105.57      4.02      0.15
  38 A.S. LIMA     SE    758.17    112.35       -      143.10      5.03      0.15
  39 IBITINGA      SE    720.16    115.67       -      131.49     10.96      0.16
  40 PROMISSAO     SE    863.01    168.13       -      176.00      5.60      0.19
  42 NAVANHANDAVA  SE   1363.26    340.05       -      347.40     25.74      0.25
  43 TRES IRMAOS   SE   1548.72    590.12       -      807.50    651.28      0.38
  45 JUPIA         SE   5938.21    994.49       -     1440.40   1641.68      0.17
  46 P. PRIMAVERA  SE   8958.69   1367.24       -     1540.00      4.74      0.15
  47 A.A. LAYDNER  SE    366.03     95.35       -      100.96      0.00      0.26
  48 PIRAJU        SE    346.23     73.07       -       80.00      7.77      0.21
  49 CHAVANTES     SE    622.49    363.52       -      414.00      2.88      0.58
  50 L.N. GARCEZ   SE    555.66     67.14       -       73.80      2.61      0.12
  51 CANOAS II     SE    524.55     52.39       -       72.00      3.00      0.10
  52 CANOAS I      SE    360.48     42.75       -       55.00      2.86      0.12
  57 MAUA          S     324.79    292.12       -      352.08      5.05      0.90
  61 CAPIVARA      SE   1384.67    339.26       -      643.00      2.38      0.25
  62 TAQUARUCU     SE   2440.39    308.09       -      525.00      3.45      0.13
  63 ROSANA        SE   2363.46    137.46       -      354.00      2.45      0.06
  66 ITAIPU        SE  12597.74  12183.81       -    14000.00    544.32      0.97
  71 STA CLARA PR  S     146.21     98.89       -      120.17     11.79      0.68
  72 FUNDAO        S     138.80     92.12       -      120.17     11.20      0.66
  73 JORDAO        S        -         -         -         -         -         -  
  74 G.B. MUNHOZ   S     580.46    594.95       -     1257.00    435.85      1.02
  76 SEGREDO       S     724.91    568.91       -     1260.00    506.30      0.78
  77 SLT.SANTIAGO  S    1467.47   1308.06       -     1420.00     68.97      0.89
  78 SALTO OSORIO  S    1430.16    668.60       -     1078.00    393.54      0.47
  82 SALTO CAXIAS  S    1162.42    510.69       -      930.00    456.60      0.44
  83 BAIXO IGUACU  S    1441.32     97.97       -      350.20   1039.18      0.07
  86 BARRA GRANDE  S     487.99    599.79       -      690.00      2.78      1.23
  88 SAO ROQUE     S     201.18     61.21       -       94.60      8.79      0.30
  89 GARIBALDI     S     492.18    148.05       -      189.00      9.16      0.30
  90 CAMPOS NOVOS  S     540.61    775.54       -      880.00      2.83      1.43
  91 MACHADINHO    S    1197.29    803.30       -     1140.00      6.40      0.67
  92 ITA           S    1581.19    965.94       -     1450.00      8.46      0.61
  93 PASSO FUNDO   S     100.85    172.83       -      226.00      3.15      1.71
  94 MONJOLINHO    S     146.75     42.31       -       74.00      6.66      0.29
  95 QUEBRA QUEIX  S     107.18     90.02       -      120.00      9.68      0.84
  97 CASTRO ALVES  S     156.08     92.92       -      130.00      0.88      0.60
  98 MONTE CLARO   S     221.71     48.12       -      130.00    154.29      0.22
  99 14 DE JULHO   S     199.12     36.59       -      100.00    146.88      0.18
 101 SAO JOSE      S     268.87     30.90       -       51.00     13.13      0.11
 102 PASSO S JOAO  S     310.07     42.86       -       77.00     21.93      0.14
 103 FOZ CHAPECO   S    1910.65    720.42       -      855.00     20.92      0.38
 107 EDGARD SOUZA  SE       -         -         -         -         -         -  
 108 TRAICAO       SE       -         -         -         -         -         -  
 109 PEDREIRA      SE       -         -         -         -         -         -  
 110 ERNESTINA     S        -         -         -         -         -         -  
 111 PASSO REAL    S     400.88    131.33       -      158.00     73.12      0.33
 112 JACUI         S     175.37     98.28       -      180.00     58.63      0.56
 113 ITAUBA        S     606.01    408.40       -      500.40      4.41      0.67
 114 D. FRANCISCA  S     356.85     72.48       -      125.00      3.49      0.20
 115 G.P. SOUZA    S       3.74     14.60       -      195.00     19.08      3.90
 117 GUARAPIRANGA  SE       -         -         -         -         -         -  
 118 BILLINGS      SE       -         -         -         -         -         -  
 119 HENRY BORDEN  SE      5.70     30.10       -      772.33    130.69      5.28
 120 JAGUARI       SE     27.07     10.35       -       13.80      0.00      0.38
 121 PARAIBUNA     SE     44.58     27.17       -       87.02      0.00      0.61
 122 SANTA BRANCA  SE     31.52      7.81       -       56.05    104.76      0.25
 123 FUNIL         SE    329.19    160.02       -      216.00      2.35      0.49
 124 LAJES         SE       -         -         -         -         -         -  
 125 STA CECILIA   SE       -         -         -         -         -         -  
 126 PICADA        SE     35.58     35.01       -       50.00      8.33      0.98
 127 SOBRAGI       SE     56.42     37.98       -       60.00     30.58      0.67
 129 SIMPLICIO     SE    201.29    184.14       -      203.80      2.82      0.91
 130 ILHA POMBOS   SE    483.23    142.09       -      187.17    178.77      0.29
 131 NILO PECANHA  SE    110.21    293.17       -      308.83      3.29      2.66
 133 P. PASSOS     SE    155.51     43.25       -       99.90    153.25      0.28
 134 SALTO GRANDE  SE     86.87     64.32       -      102.00     41.13      0.74
 135 P. ESTRELA    SE    127.84     45.85       -      112.00    118.97      0.36
 139 CANDONGA      SE    187.36     62.35       -      114.72     73.70      0.33
 141 BAGUARI       SE    282.39     27.70       -      140.00    613.61      0.10
 143 AIMORES       SE    248.97     49.06       -      330.00   1076.32      0.20
 144 MASCARENHAS   SE    106.83     18.71       -      198.00   1105.17      0.18
 146 FONTES C      SE     13.79     34.68       -       44.00      2.03      2.51
 147 FONTES AB     SE     31.09     77.50       -       87.99      2.25      2.49
 148 IRAPE         SE     22.37     26.64       -      399.00    228.63      1.19
 153 SAO DOMINGOS  SE     47.80      7.38       -       48.00    114.19      0.15
 154 ITAPEBI       NE     81.00     45.20       -      462.01    600.00      0.56
 155 RETIRO BAIXO  SE     70.22     20.02       -       83.66    185.05      0.29
 156 TRES MARIAS   SE    395.12    156.44       -      396.00    502.74      0.40
 162 QUEIMADO      SE      7.17      8.40       -       35.00     16.67      1.17
 169 SOBRADINHO    NE   2802.61    447.12       -      700.20     12.37      0.16
