***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.46 - Agosto  de 2023 (CPLEX)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA ONS                                                                                                                                                   


____________________________________________________________________

  TE  PMO - DEZEMBRO/23 - JANEIRO/24 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPE- Data do Caso: 29/11/2023                                                       
____________________________________________________________________


 
Relatorio dos Contratos de importacao/exportacao de energia e  
 
-----;--------;-----;--------------;----;----;-----------;
  34 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    145.93 ;
  34 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  34 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  34 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  34 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  35 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    208.75 ;
  35 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  35 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    208.75 ;
  35 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  35 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;    757.30 ;
  35 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;    757.30 ;
  35 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;    757.30 ;
  35 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;    757.30 ;
  35 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  35 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  35 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  35 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  35 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  35 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  35 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  35 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  35 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  35 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  35 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  35 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  35 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  35 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  35 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  35 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  35 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  35 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  35 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    505.38 ;
  35 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    505.38 ;
  35 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    238.27 ;
  35 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    238.27 ;
  35 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    238.27 ;
  35 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    238.27 ;
  35 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  35 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  35 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  35 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  35 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    176.59 ;
  35 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    176.59 ;
  35 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    176.59 ;
  35 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    176.59 ;
  35 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  35 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  35 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  35 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  36 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    153.47 ;
  36 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  36 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    153.47 ;
  36 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  36 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;    906.67 ;
  36 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;    906.67 ;
  36 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;    906.67 ;
  36 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;    906.67 ;
  36 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  36 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  36 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  36 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  36 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  36 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  36 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  36 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  36 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  36 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  36 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  36 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  36 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  36 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  36 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  36 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  36 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  36 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  36 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    506.08 ;
  36 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    506.08 ;
  36 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    296.58 ;
  36 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    296.58 ;
  36 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    296.58 ;
  36 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    296.58 ;
  36 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  36 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  36 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  36 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  36 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    182.57 ;
  36 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    182.57 ;
  36 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    182.57 ;
  36 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    182.57 ;
  36 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  36 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  36 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  36 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  37 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;    113.48 ;
  37 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  37 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;    113.48 ;
  37 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  37 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;    980.51 ;
  37 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;    980.51 ;
  37 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;    980.51 ;
  37 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;    980.51 ;
  37 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  37 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  37 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  37 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  37 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  37 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  37 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  37 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  37 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  37 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  37 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  37 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  37 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  37 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  37 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  37 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  37 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  37 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  37 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    506.32 ;
  37 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    506.32 ;
  37 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    188.84 ;
  37 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    188.84 ;
  37 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    188.84 ;
  37 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    188.84 ;
  37 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  37 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  37 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  37 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  37 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    149.85 ;
  37 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    149.85 ;
  37 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    149.85 ;
  37 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    149.85 ;
  37 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  37 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  37 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  37 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  38 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;     41.79 ;
  38 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  38 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;     41.79 ;
  38 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  38 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;   1032.45 ;
  38 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;   1032.45 ;
  38 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;   1032.45 ;
  38 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;   1032.45 ;
  38 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  38 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  38 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  38 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  38 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  38 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  38 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  38 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  38 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  38 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  38 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  38 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  38 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  38 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  38 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  38 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  38 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;    507.22 ;
  38 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;    507.22 ;
  38 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;   3150.00 ;
  38 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;   3150.00 ;
  38 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    175.72 ;
  38 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    175.72 ;
  38 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    175.72 ;
  38 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    175.72 ;
  38 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  38 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  38 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  38 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  38 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    122.92 ;
  38 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    122.92 ;
  38 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    122.92 ;
  38 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    122.92 ;
  38 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  38 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  38 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  38 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  39 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;     10.46 ;
  39 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  39 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;     10.46 ;
  39 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  39 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;   1048.22 ;
  39 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;   1048.22 ;
  39 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;   1048.22 ;
  39 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;   1048.22 ;
  39 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  39 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  39 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  39 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  39 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  39 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  39 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  39 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  39 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  39 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  39 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  39 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  39 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  39 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  39 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  39 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  39 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  39 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  39 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    508.60 ;
  39 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    508.60 ;
  39 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    116.47 ;
  39 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    116.47 ;
  39 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    116.47 ;
  39 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    116.47 ;
  39 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  39 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  39 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  39 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  39 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    103.68 ;
  39 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    103.68 ;
  39 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    103.68 ;
  39 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    103.68 ;
  39 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  39 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  39 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  39 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  40 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;     13.62 ;
  40 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  40 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;     13.62 ;
  40 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  40 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;   1045.84 ;
  40 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;   1045.84 ;
  40 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;   1045.84 ;
  40 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;   1045.84 ;
  40 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  40 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  40 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  40 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  40 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  40 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  40 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  40 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  40 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  40 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  40 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  40 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  40 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  40 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  40 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  40 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  40 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;    507.61 ;
  40 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;    507.61 ;
  40 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;   3150.00 ;
  40 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;   3150.00 ;
  40 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    108.31 ;
  40 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    108.31 ;
  40 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    108.31 ;
  40 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    108.31 ;
  40 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  40 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  40 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  40 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  40 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    102.75 ;
  40 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    102.75 ;
  40 ; PESADA ; 711 ;   MDEST1-I-F ; CI ; SE ;    102.75 ;
  40 ; PESADA ; 712 ;   MDEST2-I-F ; CI ; SE ;    102.75 ;
  40 ; PESADA ; 721 ;   MDEST1-E-F ; CE ; SE ;      0.00 ;
  40 ; PESADA ; 722 ;   MDEST2-E-F ; CE ; SE ;      0.00 ;
  40 ; PESADA ; 731 ;   MBXNG1-I-F ; CI ; N  ;      0.00 ;
  40 ; PESADA ; 732 ;   MBXNG2-I-F ; CI ; N  ;      0.00 ;
  41 ; PESADA ; 101 ;   BKCPV2-E-F ; CE ; SE ;     44.94 ;
  41 ; PESADA ; 102 ;   BKCPV4-E-F ; CE ; SE ;      0.00 ;
  41 ; PESADA ; 111 ;   BKCPV1-I-F ; CI ; SE ;     44.94 ;
  41 ; PESADA ; 112 ;   BKCPV3-I-F ; CI ; SE ;      0.00 ;
  41 ; PESADA ; 121 ;   E1POL1-E-F ; CE ; SE ;   1028.74 ;
  41 ; PESADA ; 122 ;   E1POL2-E-F ; CE ; SE ;   1028.74 ;
  41 ; PESADA ; 131 ;   E2POL1-I-F ; CI ; SE ;   1028.74 ;
  41 ; PESADA ; 132 ;   E2POL2-I-F ; CI ; SE ;   1028.74 ;
  41 ; PESADA ; 141 ;   E3POL3-E-F ; CE ; SE ;      0.00 ;
  41 ; PESADA ; 142 ;   E3POL4-E-F ; CE ; SE ;      0.00 ;
  41 ; PESADA ; 151 ;   E4POL3-I-F ; CI ; SE ;      0.00 ;
  41 ; PESADA ; 152 ;   E4POL4-I-F ; CI ; SE ;      0.00 ;
  41 ; PESADA ; 383 ;   ATLANT-E   ; CE ; SE ;    230.00 ;
  41 ; PESADA ;  65 ;   TKUTA2-I   ; CI ; SE ;     11.00 ;
  41 ; PESADA ; 183 ;   TKUTAT-I   ; CI ; SE ;    219.00 ;
  41 ; PESADA ;  60 ;   NFLU-E     ; CE ; SE ;      0.00 ;
  41 ; PESADA ; 171 ;   NFUTNF-I   ; CI ; SE ;      0.00 ;
  41 ; PESADA ; 172 ;   NFUNF2-I   ; CI ; SE ;      0.00 ;
  41 ; PESADA ; 173 ;   NFUNF3-I   ; CI ; SE ;      0.00 ;
  41 ; PESADA ; 174 ;   NFUNF4-I   ; CI ; SE ;      0.00 ;
  41 ; PESADA ; 301 ;   FUTDAE-E-F ; CE ; SE ;    150.00 ;
  41 ; PESADA ; 311 ;   FUTDAS-I-F ; CI ; SE ;    150.00 ;
  41 ; PESADA ; 312 ;   FUTDCS-I-F ; CE ; SE ;    200.00 ;
  41 ; PESADA ; 302 ;   FUTDCE-E-F ; CI ; SE ;    200.00 ;
  41 ; PESADA ; 501 ;   FUPL1F-E-F ; CE ; SE ;   3150.00 ;
  41 ; PESADA ; 511 ;   FUPL1I-I-F ; CI ; SE ;   3150.00 ;
  41 ; PESADA ; 502 ;   FUPL3F-E-F ; CE ; SE ;    505.72 ;
  41 ; PESADA ; 512 ;   FUPL3I-I-F ; CI ; SE ;    505.72 ;
  41 ; PESADA ; 601 ;   MBXNG3-E-F ; CE ; N  ;    116.18 ;
  41 ; PESADA ; 602 ;   MBXNG4-E-F ; CE ; N  ;    116.18 ;
  41 ; PESADA ; 611 ;   MDRIO1-I-F ; CI ; SE ;    116.18 ;
  41 ; PESADA ; 612 ;   MDRIO2-I-F ; CI ; SE ;    116.18 ;
  41 ; PESADA ; 621 ;   MDRIO1-E-F ; CE ; SE ;      0.00 ;
  41 ; PESADA ; 622 ;   MDRIO2-E-F ; CE ; SE ;      0.00 ;
  41 ; PESADA ; 631 ;   MBXNG3-I-F ; CI ; N  ;      0.00 ;
  41 ; PESADA ; 632 ;   MBXNG4-I-F ; CI ; N  ;      0.00 ;
  41 ; PESADA ; 701 ;   MBXNG1-E-F ; CE ; N  ;    108.40 ;
  41 ; PESADA ; 702 ;   MBXNG2-E-F ; CE ; N  ;    108.40 ;
